createDate,taskName,mode,weaponName,map,version,accTotal,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,targetsTotal,shotsTotal,killsPerSec,killTotal
03/10/2021 08:08:33,gridshot,10,9mm,0,-gitBranch.285,93.3333359,90.0,89.0,98.0,96.0,100.0,100.0,100.0,80.0,280.84338960193458,303.22144453866133,281.78098564147939,271.08411788940424,264.58136352539066,238.76333312988282,260.90735953194752,315.67333984375,288.25395965576172,213,225,3.50557017,210
03/10/2021 08:07:19,gridshot,10,9mm,0,-gitBranch.285,91.34199,88.0,93.0,88.0,92.0,100.0,100.0,100.0,100.0,280.2931098395614,288.43182971430753,274.62864074707034,292.46185406771576,291.41773952907977,221.91441345214841,238.05062675476074,235.66413661411829,275.63955252511158,214,231,3.52225113,211
03/10/2021 08:03:54,gridshot,10,9mm,0,-gitBranch.285,93.0131,91.0,94.0,95.0,98.0,77.0,100.0,89.0,83.0,277.80289183424117,280.07899739192078,273.42037062211472,262.67255249023441,271.51006744384767,356.65986785888668,251.23202006022134,325.36686706542963,271.31565856933594,216,229,3.55569649,213
03/09/2021 10:29:17,gridshot,11,9mm,0,-gitBranch.285,88.51675,86.0,88.0,90.0,89.0,100.0,0.0,100.0,0.0,319.78127738334035,342.76593585347018,314.95890907619309,319.95938179709685,311.53846104939782,256.03386688232422,0,217.54011535644531,0,188,209,3.088187,185
03/09/2021 10:27:07,gridshot,11,9mm,0,-gitBranch.285,89.6713638,95.0,92.0,87.0,86.0,0.0,0.0,0.0,100.0,309.81215495963369,288.83498864424854,315.17538153606915,321.78998967951009,310.3903173828125,0,0,0,347.53225708007813,194,213,3.18844485,191
03/09/2021 07:56:32,gridshot,10,9mm,0,-gitBranch.285,91.6318,94.0,96.0,86.0,96.0,75.0,92.0,89.0,86.0,267.03840748686781,258.9747928121817,258.84600226084393,275.10278639682497,247.68102475430106,334.96938069661456,332.90069718794388,283.63693046569824,276.9574915568034,222,239,3.65586662,219
03/09/2021 07:54:28,gridshot,10,9mm,0,-gitBranch.285,91.2280655,87.0,100.0,97.0,86.0,91.0,88.0,100.0,82.0,282.24040875068073,296.9636264377171,257.11472066243493,275.75408257378479,287.63870794122863,287.17706451416012,286.335928780692,250.24759864807129,339.68620300292969,211,228,3.4722507,208
03/08/2021 02:44:42,gridshot,12,9mm,0,-gitBranch.285,83.63636,81.0,87.0,84.0,84.0,100.0,75.0,0.0,67.0,319.14532619973903,340.47047229523355,296.76469304011425,324.18248635150013,310.14153449479932,269.56996154785156,347.84490458170575,0,422.00119018554688,187,220,3.07152724,184
03/08/2021 02:43:30,gridshot,12,9mm,0,-gitBranch.285,83.71041,84.0,85.0,89.0,76.0,100.0,0.0,0.0,0.0,320.16655487885345,331.36338269269038,311.44035483306305,300.55987178918087,337.240826198033,317.07730102539063,0,0,0,188,221,3.08819962,185
03/08/2021 02:12:58,gridshot,10,9mm,0,-gitBranch.285,88.26087,91.0,75.0,96.0,89.0,86.0,100.0,88.0,92.0,291.73962703009556,267.54187580183441,353.02218437194824,276.44973913828534,277.69417363947082,294.84934234619141,239.753369140625,332.55673653738842,290.66423797607422,205,230,3.38862586,203
03/08/2021 02:11:24,gridshot,10,9mm,0,-gitBranch.285,88.69565,95.0,89.0,85.0,85.0,88.0,83.0,100.0,100.0,290.0117861429851,271.12261721962381,295.00900777180982,310.45146697998035,299.93911842677909,256.37589372907371,339.64710388183596,253.60082160102002,199.69450378417969,207,230,3.405354,204
03/08/2021 02:09:40,gridshot,10,9mm,0,-gitBranch.285,89.03509,89.0,86.0,91.0,91.0,75.0,100.0,100.0,100.0,290.73614516986419,281.10525263572225,316.97164107342149,291.99434798803082,277.27285076322983,295.3764885796441,234.00356101989746,302.30061340332031,346.64120992024738,206,228,3.38867116,203
03/06/2021 06:00:43,gridshot,10,9mm,0,-gitBranch.285,87.9828339,82.0,97.0,84.0,87.0,100.0,78.0,100.0,100.0,288.7806537907299,317.16405957810423,255.05912698281779,308.88011234364603,308.68427314758304,225.25010871887207,316.72257777622764,229.82130686442056,198.90820948282879,208,233,3.42218041,205
03/06/2021 05:59:26,gridshot,10,9mm,0,-gitBranch.285,90.3508759,93.0,89.0,86.0,93.0,100.0,82.0,86.0,100.0,285.05272033839555,293.19398720481166,287.55668802464265,307.85116041028834,269.51599666050515,236.94281514485678,292.1332024468316,276.90894826253253,186.60371907552084,209,228,3.43877935,206
03/06/2021 05:58:15,gridshot,10,9mm,0,-gitBranch.285,89.90826,85.0,94.0,92.0,97.0,100.0,80.0,70.0,75.0,299.86993750747371,317.19469696044922,283.55416807836417,298.266972569057,288.2876307169596,235.51459693908691,344.31645202636719,388.35050964355469,321.79480997721356,199,218,3.27185535,196
03/04/2021 22:54:13,gridshot,10,9mm,0,-gitBranch.285,91.18942,88.0,94.0,94.0,93.0,100.0,100.0,75.0,71.0,284.98055094106184,294.64312055999159,268.09046334931344,267.25013128916424,292.34330544104949,220.3232396443685,229.88051452636719,434.23084767659503,380.63424682617188,210,227,3.45549631,207
03/04/2021 22:53:01,gridshot,10,9mm,0,-gitBranch.285,92.27273,93.0,98.0,89.0,93.0,100.0,85.0,90.0,82.0,290.07001829852015,282.74035756180922,288.71423770219849,290.00216258655888,292.90074666341144,263.17123413085938,345.45939913663,254.14193725585938,320.47600131564667,206,220,3.38866663,203
03/03/2021 05:26:17,gridshot,10,9mm,0,-gitBranch.285,91.2280655,90.0,94.0,89.0,88.0,92.0,100.0,100.0,100.0,282.37106249882646,280.26103330913344,267.32167053222662,312.65195562900647,291.33442568311511,270.13885914195663,233.15031127929689,281.15855625697549,244.64126968383789,211,228,3.47218227,208
03/02/2021 06:07:45,gridshot,12,9mm,0,-gitBranch.285,84.0182648,91.0,76.0,81.0,88.0,0.0,0.0,0.0,0.0,321.10746748551094,289.1079736328125,358.57321929931635,348.70409799129408,297.75307117808961,0,0,0,0,187,219,3.07157969,184
